0	2.164393e+01
1	2.118610e+01
2	1.912174e+01
3	1.542930e+01
4	1.063501e+01
5	6.594680e+00
6	3.961394e+00
7	2.284910e+00
8	1.261748e+00
9	7.760350e-01
10	4.307505e-01
11	2.300683e-01
12	1.291544e-01
13	4.716444e-02
14	2.947204e-02
15	1.078630e-02
16	6.592643e-03
17	4.481978e-03
18	2.595380e-03
19	1.313137e-03
20	5.907310e-04
21	4.643261e-04
22	1.527354e-04
23	1.388391e-04
24	7.013309e-05
25	3.511772e-05
26	1.787006e-05
27	1.127898e-05
28	8.373875e-06
29	3.122016e-06
30	1.496506e-06
31	7.952959e-07
32	3.260390e-07
33	1.370534e-07
34	8.923750e-08
35	4.597747e-08
36	2.240699e-08
37	1.266676e-08
38	5.620067e-09
39	2.067548e-09
40	2.067548e-09
41	9.150054e-10
42	4.130745e-10
43	2.297686e-10
44	1.920744e-10
45	6.669199e-11
46	6.669199e-11
47	2.544853e-11
48	1.576028e-11
49	1.342260e-11
50	6.914025e-12
51	3.631317e-12
52	2.515765e-12
53	1.581402e-12
54	9.916512e-13
55	5.369039e-13
56	3.415046e-13
57	1.141309e-13
58	5.373479e-14
59	3.241851e-14
60	2.886580e-14
61	1.465494e-14
62	3.996803e-15
63	3.996803e-15
64	3.996803e-15
65	4.440892e-16
66	4.440892e-16
67	4.440892e-16
68	4.440892e-16
69	4.440892e-16
70	4.440892e-16
71	4.440892e-16
72	4.440892e-16
73	4.440892e-16
74	4.440892e-16
75	4.440892e-16
76	4.440892e-16
77	4.440892e-16
78	4.440892e-16
79	4.440892e-16
80	4.440892e-16
81	4.440892e-16
82	4.440892e-16
83	4.440892e-16
84	4.440892e-16
85	4.440892e-16
86	4.440892e-16
87	4.440892e-16
88	4.440892e-16
89	4.440892e-16
90	4.440892e-16
91	4.440892e-16
92	4.440892e-16
93	4.440892e-16
94	4.440892e-16
95	4.440892e-16
96	4.440892e-16
97	4.440892e-16
98	4.440892e-16
99	4.440892e-16
100	4.440892e-16
101	4.440892e-16
102	4.440892e-16
103	4.440892e-16
104	4.440892e-16
105	4.440892e-16
106	4.440892e-16
107	4.440892e-16
108	4.440892e-16
109	4.440892e-16
110	4.440892e-16
111	4.440892e-16
112	4.440892e-16
113	4.440892e-16
114	4.440892e-16
115	4.440892e-16
116	4.440892e-16
117	4.440892e-16
118	4.440892e-16
119	4.440892e-16
120	4.440892e-16
121	4.440892e-16
122	4.440892e-16
123	4.440892e-16
124	4.440892e-16
125	4.440892e-16
126	4.440892e-16
127	4.440892e-16
128	4.440892e-16
129	4.440892e-16
130	4.440892e-16
131	4.440892e-16
132	4.440892e-16
133	4.440892e-16
134	4.440892e-16
135	4.440892e-16
136	4.440892e-16
137	4.440892e-16
138	4.440892e-16
139	4.440892e-16
140	4.440892e-16
141	4.440892e-16
142	4.440892e-16
143	4.440892e-16
144	4.440892e-16
145	4.440892e-16
146	4.440892e-16
147	4.440892e-16
148	4.440892e-16
149	4.440892e-16
150	4.440892e-16
151	4.440892e-16
152	4.440892e-16
153	4.440892e-16
154	4.440892e-16
155	4.440892e-16
156	4.440892e-16
157	4.440892e-16
158	4.440892e-16
159	4.440892e-16
160	4.440892e-16
161	4.440892e-16
162	4.440892e-16
163	4.440892e-16
164	4.440892e-16
165	4.440892e-16
166	4.440892e-16
167	4.440892e-16
168	4.440892e-16
169	4.440892e-16
170	4.440892e-16
171	4.440892e-16
172	4.440892e-16
173	4.440892e-16
174	4.440892e-16
175	4.440892e-16
176	4.440892e-16
177	4.440892e-16
178	4.440892e-16
179	4.440892e-16
180	4.440892e-16
181	4.440892e-16
182	4.440892e-16
183	4.440892e-16
184	4.440892e-16
185	4.440892e-16
186	4.440892e-16
187	4.440892e-16
188	4.440892e-16
189	4.440892e-16
190	4.440892e-16
191	4.440892e-16
192	4.440892e-16
193	4.440892e-16
194	4.440892e-16
195	4.440892e-16
196	4.440892e-16
197	4.440892e-16
198	4.440892e-16
199	4.440892e-16
200	4.440892e-16
201	4.440892e-16
202	4.440892e-16
203	4.440892e-16
204	4.440892e-16
205	4.440892e-16
206	4.440892e-16
207	4.440892e-16
208	4.440892e-16
209	4.440892e-16
210	4.440892e-16
211	4.440892e-16
212	4.440892e-16
213	4.440892e-16
214	4.440892e-16
215	4.440892e-16
216	4.440892e-16
217	4.440892e-16
218	4.440892e-16
219	4.440892e-16
220	4.440892e-16
221	4.440892e-16
222	4.440892e-16
223	4.440892e-16
224	4.440892e-16
225	4.440892e-16
226	4.440892e-16
227	4.440892e-16
228	4.440892e-16
229	4.440892e-16
230	4.440892e-16
231	4.440892e-16
232	4.440892e-16
233	4.440892e-16
234	4.440892e-16
235	4.440892e-16
236	4.440892e-16
237	4.440892e-16
238	4.440892e-16
239	4.440892e-16
240	4.440892e-16
241	4.440892e-16
242	4.440892e-16
243	4.440892e-16
244	4.440892e-16
245	4.440892e-16
246	4.440892e-16
247	4.440892e-16
248	4.440892e-16
249	4.440892e-16
250	4.440892e-16
251	4.440892e-16
252	4.440892e-16
253	4.440892e-16
254	4.440892e-16
255	4.440892e-16
256	4.440892e-16
257	4.440892e-16
258	4.440892e-16
259	4.440892e-16
260	4.440892e-16
261	4.440892e-16
262	4.440892e-16
263	4.440892e-16
264	4.440892e-16
265	4.440892e-16
266	4.440892e-16
